background_user_count,pdb_user_count,pdb_ms,pdb_packet_kb,case_label,background_packet_kb,background_period_ms,rho_bg,rho_pdb,prb_share_pdb,g_pdb_mbps,target_rho_bg,target_rho_pdb,actual_rho_bg,actual_rho_pdb,background_mapping_policy,pdb_mapping_policy,policy,edge_pdb_satisfaction_rate,center_agg_rate_bps,center_avg_rate_bps,prb_utilization,center_prb_share,edge_prb_share,pdb_arrivals_in_window,pdb_violation_rate,target_edge_completion_delay_ms,target_edge_queue_wait_ms,target_edge_service_time_ms,edge_backlog_bits
32,4,300,24.6,easy,2.0,110.8,0.06998241145174686,0.3002288329519451,0.8109662726088475,0.656,0.07,0.3,0.06998241145174686,0.3002288329519451,candidate_domain_solve_period,candidate_domain_solve_packet,tail_append,1.0,4710400.0,147200.0,0.5526013431013431,0.31113877380639227,0.6888612261936078,133.2,0.0,52.0,40.8,11.2,0.0
32,4,300,24.6,easy,2.0,110.8,0.06998241145174686,0.3002288329519451,0.8109662726088475,0.656,0.07,0.3,0.06998241145174686,0.3002288329519451,candidate_domain_solve_period,candidate_domain_solve_packet,hopeless_tail_append,1.0,4710400.0,147200.0,0.5526013431013431,0.31113877380639227,0.6888612261936078,133.2,0.0,52.0,40.8,11.2,0.0
